"time_key","date","hour","day","week","month","quarter","year"
"T09372","2021-02-28","6","28","4th Week","2","Q1","2021"
"T09373","2019-07-27","15","27","4th Week","7","Q3","2019"
"T09374","2017-04-17","7","17","3rd Week","4","Q2","2017"
"T09375","2017-01-24","1","24","4th Week","1","Q1","2017"
"T09376","2015-09-29","16","29","4th Week","9","Q3","2015"
"T09377","2017-01-01","10","1","1st Week","1","Q1","2017"
"T09378","2017-09-16","8","16","3rd Week","9","Q3","2017"
"T09379","2021-09-30","4","30","4th Week","9","Q3","2021"
"T09380","2018-06-01","9","1","1st Week","6","Q2","2018"
"T09381","2016-05-15","7","15","3rd Week","5","Q2","2016"
"T09382","2018-01-02","0","2","1st Week","1","Q1","2018"
"T09383","2019-11-04","10","4","1st Week","11","Q4","2019"
"T09384","2018-12-09","9","9","2nd Week","12","Q4","2018"
"T09385","2014-10-18","0","18","3rd Week","10","Q4","2014"
"T09386","2021-10-12","20","12","2nd Week","10","Q4","2021"
"T09387","2014-08-29","3","29","4th Week","8","Q3","2014"
"T09388","2021-02-02","11","2","1st Week","2","Q1","2021"
"T09389","2017-05-22","3","22","4th Week","5","Q2","2017"
"T09390","2022-10-31","15","31","4th Week","10","Q4","2022"
"T09391","2020-06-07","9","7","1st Week","6","Q2","2020"
"T09392","2022-05-11","21","11","2nd Week","5","Q2","2022"
"T09393","2017-07-12","17","12","2nd Week","7","Q3","2017"
"T09394","2016-10-30","0","30","4th Week","10","Q4","2016"
"T09395","2018-09-13","16","13","2nd Week","9","Q3","2018"
"T09396","2020-10-26","5","26","4th Week","10","Q4","2020"
"T09397","2018-09-16","11","16","3rd Week","9","Q3","2018"
"T09398","2021-06-26","23","26","4th Week","6","Q2","2021"
"T09399","2019-11-17","9","17","3rd Week","11","Q4","2019"
"T09400","2019-06-06","19","6","1st Week","6","Q2","2019"
"T09401","2014-03-18","0","18","3rd Week","3","Q1","2014"
"T09402","2016-07-11","1","11","2nd Week","7","Q3","2016"
"T09403","2017-08-08","21","8","2nd Week","8","Q3","2017"
"T09404","2021-10-26","20","26","4th Week","10","Q4","2021"
"T09405","2020-02-06","8","6","1st Week","2","Q1","2020"
"T09406","2020-09-27","19","27","4th Week","9","Q3","2020"
"T09407","2014-12-15","12","15","3rd Week","12","Q4","2014"
"T09408","2018-12-21","16","21","3rd Week","12","Q4","2018"
"T09409","2016-02-24","4","24","4th Week","2","Q1","2016"
"T09410","2018-08-12","2","12","2nd Week","8","Q3","2018"
"T09411","2022-01-30","20","30","4th Week","1","Q1","2022"
"T09412","2014-07-17","16","17","3rd Week","7","Q3","2014"
"T09413","2020-11-05","11","5","1st Week","11","Q4","2020"
"T09414","2022-04-26","11","26","4th Week","4","Q2","2022"
"T09415","2018-05-03","23","3","1st Week","5","Q2","2018"
"T09416","2014-12-15","21","15","3rd Week","12","Q4","2014"
"T09417","2021-07-10","20","10","2nd Week","7","Q3","2021"
"T09418","2018-12-17","18","17","3rd Week","12","Q4","2018"
"T09419","2015-10-31","21","31","4th Week","10","Q4","2015"
"T09420","2021-09-27","19","27","4th Week","9","Q3","2021"
"T09421","2018-01-12","17","12","2nd Week","1","Q1","2018"
"T09422","2020-01-03","4","3","1st Week","1","Q1","2020"
"T09423","2014-05-30","3","30","4th Week","5","Q2","2014"
"T09424","2021-11-29","22","29","4th Week","11","Q4","2021"
"T09425","2015-09-30","21","30","4th Week","9","Q3","2015"
"T09426","2019-12-31","7","31","4th Week","12","Q4","2019"
"T09427","2019-08-01","1","1","1st Week","8","Q3","2019"
"T09428","2022-10-19","18","19","3rd Week","10","Q4","2022"
"T09429","2020-12-09","8","9","2nd Week","12","Q4","2020"
"T09430","2014-12-04","22","4","1st Week","12","Q4","2014"
"T09431","2021-11-22","7","22","4th Week","11","Q4","2021"
"T09432","2017-08-08","1","8","2nd Week","8","Q3","2017"
"T09433","2018-06-23","13","23","4th Week","6","Q2","2018"
"T09434","2015-01-04","16","4","1st Week","1","Q1","2015"
"T09435","2014-08-09","12","9","2nd Week","8","Q3","2014"
"T09436","2018-11-05","4","5","1st Week","11","Q4","2018"
"T09437","2014-05-20","10","20","3rd Week","5","Q2","2014"
"T09438","2020-05-29","8","29","4th Week","5","Q2","2020"
"T09439","2020-05-10","9","10","2nd Week","5","Q2","2020"
"T09440","2016-05-12","8","12","2nd Week","5","Q2","2016"
"T09441","2019-03-03","3","3","1st Week","3","Q1","2019"
"T09442","2020-03-10","16","10","2nd Week","3","Q1","2020"
"T09443","2016-09-15","5","15","3rd Week","9","Q3","2016"
"T09444","2019-01-09","11","9","2nd Week","1","Q1","2019"
"T09445","2016-10-17","21","17","3rd Week","10","Q4","2016"
"T09446","2021-03-18","4","18","3rd Week","3","Q1","2021"
"T09447","2020-05-18","11","18","3rd Week","5","Q2","2020"
"T09448","2016-01-10","21","10","2nd Week","1","Q1","2016"
"T09449","2015-08-06","21","6","1st Week","8","Q3","2015"
"T09450","2020-05-15","21","15","3rd Week","5","Q2","2020"
"T09451","2015-01-29","15","29","4th Week","1","Q1","2015"
"T09452","2015-11-13","16","13","2nd Week","11","Q4","2015"
"T09453","2016-05-30","23","30","4th Week","5","Q2","2016"
"T09454","2020-06-10","20","10","2nd Week","6","Q2","2020"
"T09455","2019-10-18","14","18","3rd Week","10","Q4","2019"
"T09456","2018-03-18","7","18","3rd Week","3","Q1","2018"
"T09457","2016-10-11","7","11","2nd Week","10","Q4","2016"
"T09458","2018-05-16","12","16","3rd Week","5","Q2","2018"
"T09459","2022-02-05","14","5","1st Week","2","Q1","2022"
"T09460","2016-12-12","12","12","2nd Week","12","Q4","2016"
"T09461","2021-12-26","20","26","4th Week","12","Q4","2021"
"T09462","2018-04-03","7","3","1st Week","4","Q2","2018"
"T09463","2022-06-09","13","9","2nd Week","6","Q2","2022"
"T09464","2021-04-16","15","16","3rd Week","4","Q2","2021"
"T09465","2021-05-08","12","8","2nd Week","5","Q2","2021"
"T09466","2018-11-06","5","6","1st Week","11","Q4","2018"
"T09467","2016-12-13","3","13","2nd Week","12","Q4","2016"
"T09468","2019-11-05","3","5","1st Week","11","Q4","2019"
"T09469","2018-02-15","19","15","3rd Week","2","Q1","2018"
"T09470","2022-08-25","22","25","4th Week","8","Q3","2022"
"T09471","2022-08-08","8","8","2nd Week","8","Q3","2022"
"T09472","2017-05-02","2","2","1st Week","5","Q2","2017"
"T09473","2016-02-06","4","6","1st Week","2","Q1","2016"
"T09474","2015-02-09","2","9","2nd Week","2","Q1","2015"
"T09475","2014-03-10","16","10","2nd Week","3","Q1","2014"
"T09476","2014-02-25","22","25","4th Week","2","Q1","2014"
"T09477","2018-10-02","13","2","1st Week","10","Q4","2018"
"T09478","2021-05-20","21","20","3rd Week","5","Q2","2021"
"T09479","2016-08-31","14","31","4th Week","8","Q3","2016"
"T09480","2018-03-27","15","27","4th Week","3","Q1","2018"
"T09481","2021-10-04","17","4","1st Week","10","Q4","2021"
"T09482","2019-01-19","2","19","3rd Week","1","Q1","2019"
"T09483","2014-09-13","7","13","2nd Week","9","Q3","2014"
"T09484","2020-12-10","13","10","2nd Week","12","Q4","2020"
"T09485","2021-04-28","0","28","4th Week","4","Q2","2021"
"T09486","2022-05-22","7","22","4th Week","5","Q2","2022"
"T09487","2022-09-04","12","4","1st Week","9","Q3","2022"
"T09488","2016-03-12","23","12","2nd Week","3","Q1","2016"
"T09489","2018-01-14","2","14","2nd Week","1","Q1","2018"
"T09490","2019-07-04","20","4","1st Week","7","Q3","2019"
"T09491","2021-08-28","15","28","4th Week","8","Q3","2021"
"T09492","2018-03-28","2","28","4th Week","3","Q1","2018"
"T09493","2022-03-27","10","27","4th Week","3","Q1","2022"
"T09494","2014-12-23","20","23","4th Week","12","Q4","2014"
"T09495","2020-08-29","1","29","4th Week","8","Q3","2020"
"T09496","2019-09-02","21","2","1st Week","9","Q3","2019"
"T09497","2020-08-28","19","28","4th Week","8","Q3","2020"
"T09498","2017-06-09","15","9","2nd Week","6","Q2","2017"
"T09499","2018-07-07","0","7","1st Week","7","Q3","2018"
"T09500","2020-08-25","2","25","4th Week","8","Q3","2020"
"T09501","2020-02-11","20","11","2nd Week","2","Q1","2020"
"T09502","2022-05-23","7","23","4th Week","5","Q2","2022"
"T09503","2018-12-02","12","2","1st Week","12","Q4","2018"
"T09504","2019-04-19","6","19","3rd Week","4","Q2","2019"
"T09505","2022-09-07","3","7","1st Week","9","Q3","2022"
"T09506","2020-07-25","3","25","4th Week","7","Q3","2020"
"T09507","2021-03-28","23","28","4th Week","3","Q1","2021"
"T09508","2015-12-15","6","15","3rd Week","12","Q4","2015"
"T09509","2016-08-11","9","11","2nd Week","8","Q3","2016"
"T09510","2018-10-10","18","10","2nd Week","10","Q4","2018"
"T09511","2022-04-25","19","25","4th Week","4","Q2","2022"
"T09512","2014-11-17","11","17","3rd Week","11","Q4","2014"
"T09513","2018-05-19","19","19","3rd Week","5","Q2","2018"
"T09514","2016-07-03","2","3","1st Week","7","Q3","2016"
"T09515","2019-10-16","8","16","3rd Week","10","Q4","2019"
"T09516","2021-10-23","17","23","4th Week","10","Q4","2021"
"T09517","2016-03-30","21","30","4th Week","3","Q1","2016"
"T09518","2019-02-02","19","2","1st Week","2","Q1","2019"
"T09519","2019-01-18","7","18","3rd Week","1","Q1","2019"
"T09520","2015-07-20","11","20","3rd Week","7","Q3","2015"
"T09521","2019-01-24","4","24","4th Week","1","Q1","2019"
"T09522","2015-10-28","10","28","4th Week","10","Q4","2015"
"T09523","2022-02-08","11","8","2nd Week","2","Q1","2022"
"T09524","2017-01-24","7","24","4th Week","1","Q1","2017"
"T09525","2015-08-28","14","28","4th Week","8","Q3","2015"
"T09526","2015-06-15","2","15","3rd Week","6","Q2","2015"
"T09527","2022-09-07","21","7","1st Week","9","Q3","2022"
"T09528","2014-12-26","13","26","4th Week","12","Q4","2014"
"T09529","2017-03-03","9","3","1st Week","3","Q1","2017"
"T09530","2015-09-03","13","3","1st Week","9","Q3","2015"
"T09531","2014-01-28","14","28","4th Week","1","Q1","2014"
"T09532","2020-10-25","22","25","4th Week","10","Q4","2020"
"T09533","2015-01-15","19","15","3rd Week","1","Q1","2015"
"T09534","2022-10-06","0","6","1st Week","10","Q4","2022"
"T09535","2016-03-09","20","9","2nd Week","3","Q1","2016"
"T09536","2022-02-15","17","15","3rd Week","2","Q1","2022"
"T09537","2017-08-19","21","19","3rd Week","8","Q3","2017"
"T09538","2014-07-10","11","10","2nd Week","7","Q3","2014"
"T09539","2015-12-07","19","7","1st Week","12","Q4","2015"
"T09540","2019-02-03","22","3","1st Week","2","Q1","2019"
"T09541","2016-09-04","7","4","1st Week","9","Q3","2016"
"T09542","2016-05-23","21","23","4th Week","5","Q2","2016"
"T09543","2020-05-09","21","9","2nd Week","5","Q2","2020"
"T09544","2021-07-23","15","23","4th Week","7","Q3","2021"
"T09545","2019-01-01","21","1","1st Week","1","Q1","2019"
"T09546","2022-05-03","23","3","1st Week","5","Q2","2022"
"T09547","2018-11-30","21","30","4th Week","11","Q4","2018"
"T09548","2014-12-01","9","1","1st Week","12","Q4","2014"
"T09549","2019-03-13","9","13","2nd Week","3","Q1","2019"
"T09550","2016-11-11","8","11","2nd Week","11","Q4","2016"
"T09551","2022-11-13","4","13","2nd Week","11","Q4","2022"
"T09552","2016-03-17","8","17","3rd Week","3","Q1","2016"
"T09553","2015-04-11","20","11","2nd Week","4","Q2","2015"
"T09554","2022-04-10","7","10","2nd Week","4","Q2","2022"
"T09555","2016-04-29","22","29","4th Week","4","Q2","2016"
"T09556","2018-09-17","0","17","3rd Week","9","Q3","2018"
"T09557","2017-06-29","20","29","4th Week","6","Q2","2017"
"T09558","2019-07-18","10","18","3rd Week","7","Q3","2019"
"T09559","2015-07-26","18","26","4th Week","7","Q3","2015"
"T09560","2021-06-21","9","21","3rd Week","6","Q2","2021"
"T09561","2017-03-06","17","6","1st Week","3","Q1","2017"
"T09562","2021-11-09","2","9","2nd Week","11","Q4","2021"
"T09563","2021-10-15","22","15","3rd Week","10","Q4","2021"
"T09564","2020-06-04","10","4","1st Week","6","Q2","2020"
"T09565","2017-04-11","12","11","2nd Week","4","Q2","2017"
"T09566","2021-05-04","9","4","1st Week","5","Q2","2021"
"T09567","2019-12-17","9","17","3rd Week","12","Q4","2019"
"T09568","2021-06-21","18","21","3rd Week","6","Q2","2021"
"T09569","2016-02-11","19","11","2nd Week","2","Q1","2016"
"T09570","2015-08-04","14","4","1st Week","8","Q3","2015"
"T09571","2014-06-10","23","10","2nd Week","6","Q2","2014"
"T09572","2020-10-24","11","24","4th Week","10","Q4","2020"
"T09573","2020-01-08","7","8","2nd Week","1","Q1","2020"
"T09574","2019-10-05","2","5","1st Week","10","Q4","2019"
"T09575","2014-02-04","15","4","1st Week","2","Q1","2014"
"T09576","2022-11-08","5","8","2nd Week","11","Q4","2022"
"T09577","2014-09-16","22","16","3rd Week","9","Q3","2014"
"T09578","2019-07-19","6","19","3rd Week","7","Q3","2019"
"T09579","2021-08-13","13","13","2nd Week","8","Q3","2021"
"T09580","2018-09-20","21","20","3rd Week","9","Q3","2018"
"T09581","2015-02-15","17","15","3rd Week","2","Q1","2015"
"T09582","2017-01-21","20","21","3rd Week","1","Q1","2017"
"T09583","2021-08-10","15","10","2nd Week","8","Q3","2021"
"T09584","2014-09-30","18","30","4th Week","9","Q3","2014"
"T09585","2015-08-12","23","12","2nd Week","8","Q3","2015"
"T09586","2018-02-21","22","21","3rd Week","2","Q1","2018"
"T09587","2018-03-16","8","16","3rd Week","3","Q1","2018"
"T09588","2018-06-24","10","24","4th Week","6","Q2","2018"
"T09589","2020-11-09","4","9","2nd Week","11","Q4","2020"
"T09590","2014-05-29","15","29","4th Week","5","Q2","2014"
"T09591","2018-06-09","21","9","2nd Week","6","Q2","2018"
"T09592","2019-05-31","7","31","4th Week","5","Q2","2019"
"T09593","2015-06-11","3","11","2nd Week","6","Q2","2015"
"T09594","2015-06-10","15","10","2nd Week","6","Q2","2015"
"T09595","2017-12-21","6","21","3rd Week","12","Q4","2017"
"T09596","2019-05-31","9","31","4th Week","5","Q2","2019"
"T09597","2017-03-28","16","28","4th Week","3","Q1","2017"
"T09598","2021-02-15","18","15","3rd Week","2","Q1","2021"
"T09599","2018-08-04","2","4","1st Week","8","Q3","2018"
"T09600","2018-06-02","16","2","1st Week","6","Q2","2018"
"T09601","2022-10-17","11","17","3rd Week","10","Q4","2022"
"T09602","2016-12-24","17","24","4th Week","12","Q4","2016"
"T09603","2014-06-18","14","18","3rd Week","6","Q2","2014"
"T09604","2021-06-13","5","13","2nd Week","6","Q2","2021"
"T09605","2020-08-03","21","3","1st Week","8","Q3","2020"
"T09606","2014-06-26","12","26","4th Week","6","Q2","2014"
"T09607","2020-07-04","21","4","1st Week","7","Q3","2020"
"T09608","2016-08-19","12","19","3rd Week","8","Q3","2016"
"T09609","2018-12-09","3","9","2nd Week","12","Q4","2018"
"T09610","2019-11-16","9","16","3rd Week","11","Q4","2019"
"T09611","2016-08-28","19","28","4th Week","8","Q3","2016"
"T09612","2014-05-25","9","25","4th Week","5","Q2","2014"
"T09613","2021-09-04","14","4","1st Week","9","Q3","2021"
"T09614","2017-05-12","5","12","2nd Week","5","Q2","2017"
"T09615","2014-09-14","12","14","2nd Week","9","Q3","2014"
"T09616","2018-01-10","15","10","2nd Week","1","Q1","2018"
"T09617","2017-03-16","2","16","3rd Week","3","Q1","2017"
"T09618","2017-08-08","23","8","2nd Week","8","Q3","2017"
"T09619","2018-09-03","13","3","1st Week","9","Q3","2018"
"T09620","2016-04-01","8","1","1st Week","4","Q2","2016"
"T09621","2020-10-14","1","14","2nd Week","10","Q4","2020"
"T09622","2018-07-15","22","15","3rd Week","7","Q3","2018"
"T09623","2022-10-22","15","22","4th Week","10","Q4","2022"
"T09624","2020-10-28","5","28","4th Week","10","Q4","2020"
"T09625","2022-04-03","20","3","1st Week","4","Q2","2022"
"T09626","2015-12-24","22","24","4th Week","12","Q4","2015"
"T09627","2019-01-26","6","26","4th Week","1","Q1","2019"
"T09628","2016-08-26","6","26","4th Week","8","Q3","2016"
"T09629","2021-06-30","17","30","4th Week","6","Q2","2021"
"T09630","2017-01-24","15","24","4th Week","1","Q1","2017"
"T09631","2019-03-17","8","17","3rd Week","3","Q1","2019"
"T09632","2017-09-29","9","29","4th Week","9","Q3","2017"
"T09633","2020-03-14","17","14","2nd Week","3","Q1","2020"
"T09634","2020-10-30","7","30","4th Week","10","Q4","2020"
"T09635","2020-12-31","12","31","4th Week","12","Q4","2020"
"T09636","2015-11-08","13","8","2nd Week","11","Q4","2015"
"T09637","2014-06-07","21","7","1st Week","6","Q2","2014"
"T09638","2021-05-29","6","29","4th Week","5","Q2","2021"
"T09639","2017-02-03","9","3","1st Week","2","Q1","2017"
"T09640","2015-11-18","23","18","3rd Week","11","Q4","2015"
"T09641","2017-05-03","0","3","1st Week","5","Q2","2017"
"T09642","2021-11-15","15","15","3rd Week","11","Q4","2021"
"T09643","2017-09-21","4","21","3rd Week","9","Q3","2017"
"T09644","2021-06-29","15","29","4th Week","6","Q2","2021"
"T09645","2021-05-04","23","4","1st Week","5","Q2","2021"
"T09646","2020-03-14","0","14","2nd Week","3","Q1","2020"
"T09647","2019-08-05","0","5","1st Week","8","Q3","2019"
"T09648","2015-12-30","11","30","4th Week","12","Q4","2015"
"T09649","2015-11-29","15","29","4th Week","11","Q4","2015"
"T09650","2020-08-23","14","23","4th Week","8","Q3","2020"
"T09651","2020-06-30","23","30","4th Week","6","Q2","2020"
"T09652","2022-02-16","19","16","3rd Week","2","Q1","2022"
"T09653","2022-03-09","1","9","2nd Week","3","Q1","2022"
"T09654","2019-08-06","1","6","1st Week","8","Q3","2019"
"T09655","2019-04-23","16","23","4th Week","4","Q2","2019"
"T09656","2014-07-13","1","13","2nd Week","7","Q3","2014"
"T09657","2017-10-03","12","3","1st Week","10","Q4","2017"
"T09658","2022-05-21","23","21","3rd Week","5","Q2","2022"
"T09659","2022-05-04","15","4","1st Week","5","Q2","2022"
"T09660","2015-05-26","16","26","4th Week","5","Q2","2015"
"T09661","2017-02-28","15","28","4th Week","2","Q1","2017"
"T09662","2017-09-02","10","2","1st Week","9","Q3","2017"
"T09663","2017-10-14","19","14","2nd Week","10","Q4","2017"
"T09664","2019-03-17","4","17","3rd Week","3","Q1","2019"
"T09665","2021-08-12","20","12","2nd Week","8","Q3","2021"
"T09666","2020-11-22","6","22","4th Week","11","Q4","2020"
"T09667","2017-06-16","18","16","3rd Week","6","Q2","2017"
"T09668","2014-09-06","15","6","1st Week","9","Q3","2014"
"T09669","2020-08-20","23","20","3rd Week","8","Q3","2020"
"T09670","2014-07-04","22","4","1st Week","7","Q3","2014"
"T09671","2017-05-23","6","23","4th Week","5","Q2","2017"
"T09672","2020-07-09","2","9","2nd Week","7","Q3","2020"
"T09673","2016-04-29","18","29","4th Week","4","Q2","2016"
"T09674","2019-09-05","18","5","1st Week","9","Q3","2019"
"T09675","2019-01-06","23","6","1st Week","1","Q1","2019"
"T09676","2022-03-03","13","3","1st Week","3","Q1","2022"
"T09677","2014-04-25","22","25","4th Week","4","Q2","2014"
"T09678","2019-06-08","17","8","2nd Week","6","Q2","2019"
"T09679","2015-09-01","2","1","1st Week","9","Q3","2015"
"T09680","2020-04-15","6","15","3rd Week","4","Q2","2020"
"T09681","2020-10-28","15","28","4th Week","10","Q4","2020"
"T09682","2017-06-17","8","17","3rd Week","6","Q2","2017"
"T09683","2022-07-07","3","7","1st Week","7","Q3","2022"
"T09684","2015-06-24","17","24","4th Week","6","Q2","2015"
"T09685","2019-07-02","2","2","1st Week","7","Q3","2019"
"T09686","2017-12-14","3","14","2nd Week","12","Q4","2017"
"T09687","2014-03-15","1","15","3rd Week","3","Q1","2014"
"T09688","2016-01-05","4","5","1st Week","1","Q1","2016"
"T09689","2018-02-10","14","10","2nd Week","2","Q1","2018"
"T09690","2015-07-21","19","21","3rd Week","7","Q3","2015"
"T09691","2018-03-28","14","28","4th Week","3","Q1","2018"
"T09692","2016-07-08","16","8","2nd Week","7","Q3","2016"
"T09693","2021-06-28","13","28","4th Week","6","Q2","2021"
"T09694","2018-04-20","19","20","3rd Week","4","Q2","2018"
"T09695","2016-04-23","12","23","4th Week","4","Q2","2016"
"T09696","2022-05-09","0","9","2nd Week","5","Q2","2022"
"T09697","2017-03-05","15","5","1st Week","3","Q1","2017"
