"item_key","payment_key","customer_key","time_key","store_key","quantity","unit","unit_price","total_price"
"I00228","P015","C000146","T01943","S0012","16","pk","14.0","224.0"
"I00006","P022","C000421","T03547","S0039","10","cans","16.25","162.5"
"I00116","P012","C000678","T03046","S0013","29","ct","48.0","1392.0"
"I00258","P028","C000911","T08215","S0018","1","pk","21.0","21.0"
"I00212","P002","C000923","T01418","S0008","21","ct","12.0","252.0"
"I00143","P013","C000662","T03643","S0027","94","ct","16.0","1504.0"
"I00258","P023","C001802","T02423","S0022","2","pk","21.0","42.0"
"I00044","P034","C000250","T00778","S0035","11","cans","8.0","88.0"
"I00144","P004","C001252","T01161","S0007","33","ct","20.0","660.0"
"I00137","P014","C000880","T01462","S0029","289","ct","24.0","6936.0"
"I00019","P038","C000461","T06973","S0032","4","cans","6.75","27.0"
"I00112","P008","C001056","T02475","S0016","3","ct","14.0","42.0"
"I00218","P011","C001903","T01635","S0002","3","ct","6.0","18.0"
"I00244","P012","C000221","T08047","S0026","112","oz","18.0","2016.0"
"I00057","P029","C000050","T01382","S0038","9","bottles","24.0","216.0"
"I00065","P036","C000783","T01915","S0025","21","bottles","20.0","420.0"
"I00017","P027","C001861","T08891","S0031","10","cans","6.75","67.5"
"I00111","P009","C000131","T05262","S0040","15","ct","16.0","240.0"
"I00039","P015","C001661","T00698","S0006","4","bottles","26.0","104.0"
"I00191","P035","C001016","T08608","S0002","10","bars","24.0","240.0"
"I00116","P030","C000225","T05686","S0022","59","ct","48.0","2832.0"
"I00246","P022","C000058","T06924","S0004","76","ct","20.0","1520.0"
"I00021","P033","C001683","T01106","S0029","11","cans","6.75","74.25"
"I00261","P031","C001286","T02817","S0030","20","ct","33.0","660.0"
"I00264","P038","C000716","T03661","S0032","33","ct","15.0","495.0"
"I00207","P028","C001634","T00524","S0028","40","ct","14.0","560.0"
"I00003","P013","C001571","T00148","S0007","2","cans","6.75","13.5"
"I00178","P008","C000178","T05479","S0011","11","ct","26.0","286.0"
"I00232","P007","C001330","T00948","S0007","2","ct","12.0","24.0"
"I00056","P025","C001420","T04410","S0030","10","bottles","24.0","240.0"
"I00155","P012","C001085","T06285","S0042","45","bags","17.0","765.0"
"I00105","P037","C000270","T09009","S0019","265","ct","16.5","4372.5"
"I00251","P015","C001612","T07177","S0029","43","oz","13.0","559.0"
"I00146","P018","C001790","T03099","S0024","94","ct","21.0","1974.0"
"I00079","P017","C001465","T05135","S0008","6","bottles","17.0","102.0"
"I00163","P004","C000060","T06768","S0036","27","bags","15.0","405.0"
"I00235","P026","C000883","T01226","S0016","8","ct","14.0","112.0"
"I00138","P003","C000208","T03762","S0034","611","ct","32.0","19552.0"
"I00158","P015","C001654","T09288","S0040","49","NaN","17.0","833.0"
"I00066","P018","C001181","T05832","S0005","18","bottles","20.0","360.0"
"I00009","P014","C001264","T08713","S0012","1","cans","16.25","16.25"
"I00007","P026","C001254","T09611","S0033","2","cans","6.75","13.5"
"I00062","P020","C000455","T05712","S0023","7","cans","37.0","259.0"
"I00169","P031","C001049","T02996","S0012","19","ct","17.0","323.0"
"I00194","P027","C000753","T06532","S0004","4","bars","23.0","92.0"
"I00186","P028","C000024","T06499","S0024","4","ct","13.0","52.0"
"I00008","P032","C000749","T02290","S0032","1","cans","16.25","16.25"
"I00237","P039","C001970","T05524","S0038","22","ct","16.0","352.0"
"I00163","P032","C000978","T04072","S0024","1","bags","15.0","15.0"
"I00076","P031","C001128","T06399","S0010","2","cans","6.75","13.5"
"I00029","P020","C000187","T08287","S0001","10","cans","11.5","115.0"
"I00129","P033","C000623","T05809","S0043","356","pk","18.0","6408.0"
"I00171","P012","C001569","T07734","S0004","186","ct","16.0","2976.0"
"I00063","P037","C000327","T07765","S0028","22","cans","40.0","880.0"
"I00216","P022","C001991","T05672","S0031","9","ct","16.5","148.5"
"I00148","P038","C001400","T07779","S0030","102","ct","15.0","1530.0"
"I00054","P025","C001679","T02066","S0001","4","cans","40.0","160.0"
"I00116","P034","C000966","T06067","S0006","55","ct","48.0","2640.0"
"I00035","P026","C001508","T06017","S0028","2","cans","16.0","32.0"
"I00248","P010","C000332","T06593","S0002","22","rolls","26.0","572.0"
"I00124","P024","C000788","T01832","S0001","4","ct","15.0","60.0"
"I00064","P013","C000376","T08556","S0013","14","cans","40.0","560.0"
"I00263","P011","C000873","T01273","S0028","38","ct","14.0","532.0"
"I00161","P020","C001788","T09056","S0007","17","Bags","17.0","289.0"
"I00127","P004","C001518","T08522","S0017","472","pk","12.5","5900.0"
"I00094","P034","C001453","T09553","S0024","7","bottles","11.0","77.0"
"I00198","P002","C001183","T02754","S0042","14","ct","12.0","168.0"
"I00246","P008","C000452","T01193","S0009","16","ct","20.0","320.0"
"I00191","P029","C001176","T09581","S0025","16","bars","24.0","384.0"
"I00245","P018","C001529","T07413","S0016","9","rolls","26.0","234.0"
"I00056","P005","C001749","T09464","S0014","3","bottles","24.0","72.0"
"I00178","P026","C001577","T09137","S0001","9","ct","26.0","234.0"
"I00151","P022","C000372","T02753","S0013","19","bags","17.0","323.0"
"I00109","P023","C000413","T01855","S0041","22","oz","17.0","374.0"
"I00055","P028","C000160","T01731","S0008","11","cans","40.0","440.0"
"I00174","P037","C001093","T00678","S0031","49","oz","18.0","882.0"
"I00051","P017","C000796","T01595","S0012","9","cans","23.0","207.0"
"I00178","P015","C000833","T04939","S0040","25","ct","26.0","650.0"
"I00164","P022","C001207","T04497","S0001","33","ct","16.0","528.0"
"I00159","P025","C001506","T09632","S0002","31","bags","17.0","527.0"
"I00054","P039","C000305","T04710","S0029","2","cans","40.0","80.0"
"I00001","P026","C001536","T00511","S0027","16","cans","11.5","184.0"
"I00218","P001","C001262","T08829","S0042","5","ct","6.0","30.0"
"I00021","P001","C000894","T03902","S0031","5","cans","6.75","33.75"
"I00108","P027","C001451","T02773","S0030","27","oz","15.0","405.0"
"I00052","P003","C001086","T08981","S0039","14","cans","40.0","560.0"
"I00097","P018","C001587","T03716","S0043","1","cartons","19.0","19.0"
"I00159","P014","C001048","T05585","S0022","46","bags","17.0","782.0"
"I00123","P035","C000910","T02504","S0025","87","ct","45.0","3915.0"
"I00046","P005","C000488","T07863","S0001","10","cans","8.0","80.0"
"I00149","P037","C000486","T03810","S0002","311","ct","15.0","4665.0"
"I00214","P012","C001673","T09674","S0003","15","oz","19.5","292.5"
"I00086","P034","C000097","T00836","S0016","8","cans","18.0","144.0"
"I00019","P005","C000715","T01150","S0031","10","cans","6.75","67.5"
"I00153","P004","C000416","T03421","S0002","27","bags","15.0","405.0"
"I00079","P008","C001352","T06745","S0016","1","bottles","17.0","17.0"
"I00179","P012","C000590","T07654","S0006","101","ct","19.0","1919.0"
"I00020","P020","C001418","T03229","S0018","9","cans","6.75","60.75"
"I00137","P031","C001143","T09831","S0041","997","ct","24.0","23928.0"
"I00150","P018","C001800","T02348","S0012","11","bags","16.0","176.0"
"I00055","P029","C001392","T09144","S0036","20","cans","40.0","800.0"
"I00193","P007","C000477","T02235","S0043","56","ct","18.0","1008.0"
"I00226","P022","C000545","T00652","S0044","4","lb","15.0","60.0"
"I00219","P014","C000402","T02876","S0017","10","ct","22.0","220.0"
"I00236","P025","C000969","T03101","S0012","2","tins","12.0","24.0"
"I00009","P001","C001167","T04715","S0035","16","cans","16.25","260.0"
"I00263","P023","C000429","T02533","S0026","19","ct","14.0","266.0"
"I00110","P034","C001761","T05645","S0017","25","oz","22.5","562.5"
"I00244","P018","C001993","T02688","S0016","85","oz","18.0","1530.0"
"I00160","P005","C001209","T07672","S0041","29","bags","17.0","493.0"
"I00141","P007","C001149","T03266","S0019","39","ct","18.0","702.0"
"I00252","P001","C000746","T02117","S0028","3","ct","11.0","33.0"
"I00004","P038","C000783","T06640","S0006","5","cans","6.75","33.75"
"I00093","P002","C001168","T00104","S0009","16","bottles","13.0","208.0"
"I00231","P003","C001218","T08685","S0003","4","pk","16.0","64.0"
"I00132","P038","C001331","T00840","S0025","288","ct","14.0","4032.0"
"I00214","P005","C000219","T02126","S0021","29","oz","19.5","565.5"
"I00157","P009","C000047","T05625","S0041","11","bags","17.0","187.0"
"I00160","P039","C000059","T08234","S0022","8","bags","17.0","136.0"
"I00110","P012","C000728","T04621","S0031","25","oz","22.5","562.5"
"I00150","P029","C000661","T06180","S0024","23","bags","16.0","368.0"
"I00021","P034","C000826","T09245","S0029","2","cans","6.75","13.5"
"I00034","P029","C001886","T03553","S0023","12","cans","16.0","192.0"
"I00220","P004","C000343","T00647","S0038","32","ct","14.0","448.0"
"I00093","P034","C000374","T07165","S0002","11","bottles","13.0","143.0"
"I00012","P001","C001473","T09275","S0034","31","cans","16.25","503.75"
"I00064","P034","C000831","T05198","S0015","2","cans","40.0","80.0"
"I00253","P029","C000959","T08511","S0006","5","bags","21.0","105.0"
"I00026","P014","C000397","T04186","S0037","8","cans","6.75","54.0"
"I00063","P005","C000011","T05126","S0013","2","cans","40.0","80.0"
"I00231","P032","C001684","T09612","S0036","41","pk","16.0","656.0"
"I00058","P003","C000589","T02698","S0044","6","bottles","22.0","132.0"
"I00011","P004","C000248","T04438","S0041","6","cans","6.75","40.5"
"I00249","P002","C001889","T09909","S0030","1","pack","16.0","16.0"
"I00221","P006","C001531","T09864","S0006","24","ct","14.0","336.0"
"I00045","P025","C001501","T03306","S0036","5","cans","8.0","40.0"
"I00069","P018","C000888","T01912","S0013","3","bottles","17.5","52.5"
"I00184","P007","C000254","T01817","S0042","415","ct","12.0","4980.0"
"I00073","P028","C001667","T01049","S0007","2","bottles","20.0","40.0"
"I00129","P007","C000442","T03896","S0041","233","pk","18.0","4194.0"
"I00042","P033","C001895","T06518","S0028","18","bottles","28.0","504.0"
"I00262","P038","C001991","T00225","S0028","575","ct","14.0","8050.0"
"I00129","P002","C000537","T05046","S0039","29","pk","18.0","522.0"
"I00029","P039","C000916","T08465","S0008","11","cans","11.5","126.5"
"I00228","P024","C000948","T03070","S0011","15","pk","14.0","210.0"
"I00164","P024","C001753","T01565","S0003","3","ct","16.0","48.0"
"I00035","P006","C001611","T00930","S0022","9","cans","16.0","144.0"
"I00005","P018","C000689","T04865","S0020","11","cans","6.75","74.25"
"I00229","P016","C001164","T06817","S0034","16","ct","13.0","208.0"
"I00037","P025","C000601","T01609","S0040","3","cans","16.0","48.0"
"I00145","P012","C001125","T00363","S0009","300","ct","17.0","5100.0"
"I00246","P020","C001877","T05731","S0011","9","ct","20.0","180.0"
"I00018","P032","C001670","T05208","S0004","7","cans","6.75","47.25"
"I00212","P013","C001068","T01924","S0023","26","ct","12.0","312.0"
"I00232","P037","C001239","T08134","S0015","33","ct","12.0","396.0"
"I00165","P027","C000531","T02936","S0009","17","bags","16.0","272.0"
"I00028","P028","C000768","T00929","S0037","1","cans","6.75","6.75"
"I00258","P001","C000697","T06189","S0016","1","pk","21.0","21.0"
"I00166","P020","C001612","T04305","S0021","2","bags","17.0","34.0"
"I00050","P023","C001580","T02061","S0022","11","cans","8.0","88.0"
"I00065","P037","C001236","T05552","S0031","19","bottles","20.0","380.0"
"I00094","P024","C001948","T04722","S0044","12","bottles","11.0","132.0"
"I00044","P016","C000647","T07433","S0035","8","cans","8.0","64.0"
"I00024","P006","C000625","T09432","S0029","23","cans","16.25","373.75"
"I00216","P037","C001987","T02843","S0002","6","ct","16.5","99.0"
"I00090","P027","C000642","T00826","S0041","1","bottles","9.0","9.0"
"I00260","P036","C001764","T06060","S0005","208","ct","15.0","3120.0"
"I00088","P039","C001565","T02215","S0001","3","bottles","17.0","51.0"
"I00157","P019","C000685","T00613","S0011","14","bags","17.0","238.0"
"I00140","P035","C001426","T00077","S0034","442","ct","29.0","12818.0"
"I00263","P019","C000989","T00619","S0027","4","ct","14.0","56.0"
"I00020","P029","C001536","T01934","S0025","10","cans","6.75","67.5"
"I00122","P023","C000559","T07376","S0015","670","ct","15.0","10050.0"
"I00217","P002","C000808","T04915","S0031","11","oz","20.5","225.5"
"I00145","P021","C000200","T02015","S0018","37","ct","17.0","629.0"
"I00165","P029","C001400","T00687","S0013","11","bags","16.0","176.0"
"I00080","P021","C000990","T06616","S0044","5","bottles","22.0","110.0"
"I00150","P015","C001687","T07344","S0004","28","bags","16.0","448.0"
"I00132","P038","C001871","T06905","S0031","66","ct","14.0","924.0"
"I00023","P021","C001411","T07675","S0012","2","cans","6.75","13.5"
"I00141","P001","C000321","T07883","S0034","95","ct","18.0","1710.0"
"I00104","P034","C000638","T09570","S0024","2","ct","14.0","28.0"
"I00169","P030","C001604","T09231","S0031","18","ct","17.0","306.0"
"I00052","P010","C001547","T03878","S0033","14","cans","40.0","560.0"
"I00199","P015","C000536","T03646","S0005","19","ct","15.0","285.0"
"I00024","P021","C000419","T01479","S0009","9","cans","16.25","146.25"
"I00054","P003","C001603","T00443","S0032","16","cans","40.0","640.0"
"I00188","P020","C001754","T00470","S0010","1","ct","14.0","14.0"
"I00043","P028","C000263","T02534","S0034","4","bottles","24.0","96.0"
"I00073","P001","C001580","T02509","S0037","20","bottles","20.0","400.0"
"I00137","P020","C001262","T04051","S0009","710","ct","24.0","17040.0"
"I00064","P016","C001063","T01943","S0012","9","cans","40.0","360.0"
"I00258","P010","C001757","T05933","S0030","3","pk","21.0","63.0"
"I00084","P014","C000086","T03182","S0027","18","bottles","18.0","324.0"
"I00124","P038","C000219","T01625","S0019","6","ct","15.0","90.0"
"I00128","P023","C001990","T05223","S0024","66","pk","16.0","1056.0"
"I00072","P011","C000783","T09476","S0019","2","bottles","20.0","40.0"
"I00227","P012","C000037","T01684","S0034","19","pk","15.0","285.0"
"I00223","P025","C000147","T01108","S0044","3","ct","13.5","40.5"
"I00020","P025","C000586","T06536","S0027","7","cans","6.75","47.25"
"I00081","P013","C001445","T09091","S0031","2","bottles","29.0","58.0"
"I00089","P019","C001124","T01261","S0025","8","bottles","9.0","72.0"
"I00200","P012","C001718","T02775","S0035","11","bars","20.0","220.0"
"I00059","P025","C000998","T05998","S0011","11","bottles","22.0","242.0"
"I00028","P023","C001175","T07835","S0019","3","cans","6.75","20.25"
"I00045","P008","C001551","T09482","S0021","11","cans","8.0","88.0"
"I00243","P012","C001769","T03337","S0030","29","oz","16.0","464.0"
"I00204","P001","C000590","T04965","S0025","9","ct","17.0","153.0"
"I00153","P006","C001696","T00060","S0043","23","bags","15.0","345.0"
"I00098","P007","C000298","T09135","S0004","24","oz","10.0","240.0"
"I00011","P032","C001868","T09787","S0037","11","cans","6.75","74.25"
"I00213","P001","C001547","T06758","S0011","3","ct","12.0","36.0"
"I00113","P019","C001834","T07408","S0029","75","ct","42.0","3150.0"
"I00119","P015","C001789","T08563","S0039","44","ct","53.0","2332.0"
"I00261","P002","C001509","T09069","S0019","8","ct","33.0","264.0"
"I00016","P014","C001409","T01383","S0019","19","cans","16.25","308.75"
"I00158","P038","C000754","T06976","S0039","15","NaN","17.0","255.0"
"I00126","P030","C001655","T02557","S0008","726","ct","25.0","18150.0"
"I00159","P035","C001468","T00103","S0012","14","bags","17.0","238.0"
"I00132","P027","C001263","T08298","S0029","162","ct","14.0","2268.0"
"I00049","P006","C001056","T08049","S0021","2","cans","8.0","16.0"
"I00161","P011","C001791","T07243","S0001","17","Bags","17.0","289.0"
"I00236","P015","C000193","T05403","S0031","6","tins","12.0","72.0"
"I00005","P006","C001562","T06342","S0005","10","cans","6.75","67.5"
"I00027","P006","C000224","T00947","S0021","27","cans","16.25","438.75"
"I00162","P003","C001195","T07997","S0017","20","Bags","16.0","320.0"
"I00217","P039","C000198","T02427","S0009","29","oz","20.5","594.5"
"I00194","P002","C001661","T00461","S0009","16","bars","23.0","368.0"
"I00204","P035","C000464","T06040","S0037","29","ct","17.0","493.0"
"I00083","P002","C000774","T05936","S0014","10","bottles","14.0","140.0"
"I00237","P033","C001134","T07752","S0029","4","ct","16.0","64.0"
"I00047","P015","C000465","T01157","S0007","9","cans","8.0","72.0"
"I00094","P002","C001211","T05284","S0010","4","bottles","11.0","44.0"
"I00192","P019","C001621","T00214","S0010","19","ct","24.0","456.0"
"I00070","P014","C001435","T06608","S0011","23","bottles","17.5","402.5"
"I00166","P025","C001573","T07828","S0037","29","bags","17.0","493.0"
"I00063","P018","C000050","T09328","S0004","23","cans","40.0","920.0"
"I00123","P020","C001439","T09003","S0044","86","ct","45.0","3870.0"
"I00257","P030","C001860","T06541","S0035","79","ct","21.0","1659.0"
"I00118","P033","C000759","T07789","S0020","54","ct","42.0","2268.0"
"I00177","P005","C000022","T03773","S0009","10","ct","35.0","350.0"
"I00044","P027","C000830","T00579","S0030","4","cans","8.0","32.0"
"I00201","P014","C001315","T08494","S0024","5","bars","23.0","115.0"
"I00063","P018","C000086","T08874","S0013","8","cans","40.0","320.0"
"I00185","P037","C001954","T08157","S0029","14","ct","14.0","196.0"
"I00076","P023","C000428","T08592","S0024","6","cans","6.75","40.5"
